transaction_id,transaction_timestamp,customer_id,product_id,product_name,product_category,transaction_price,list_price,quantity,total_amount,payment_method,store_location,source_file,ingestion_timestamp,processed_timestamp
NEW0069,2025-02-12T03:59:47.080-05:00,C6733,P113,Action Figure,Toys,381.3399963378906,323.86,1,381.34,Debit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0070,2025-02-12T03:56:33.080-05:00,C7841,P732,Smartphone,Electronics,315.6300048828125,71.72,4,1262.52,Gift Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0070,2025-02-12T03:56:33.080-05:00,C7841,P732,Dumbbells,Sports,315.6300048828125,403.99,4,1262.52,Gift Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0071,2025-02-12T03:55:50.080-05:00,C3147,P611,Wireless Headphones,Electronics,203.0500030517578,205.24,5,1015.25,Credit Card,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0072,2025-02-12T04:00:10.080-05:00,C5329,P109,RC Car,Toys,356.19000244140625,65.15,2,712.38,Debit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0073,2025-02-12T03:56:41.080-05:00,C6498,P908,Lego Set,Toys,336.489990234375,402.38,4,1345.96,Credit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0073,2025-02-12T03:56:41.080-05:00,C6498,P908,Jeans,Clothing,336.489990234375,77.76,4,1345.96,Credit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0074,2025-02-12T03:57:42.080-05:00,C6607,P273,Jeans,Clothing,278.45001220703125,50.85,1,278.45,Credit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0074,2025-02-12T03:57:42.080-05:00,C6607,P273,Mystery Thriller,Books,278.45001220703125,375.74,1,278.45,Credit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0075,2025-02-12T03:55:50.080-05:00,C1879,P230,Non-Stick Pan,Home & Kitchen,264.3800048828125,43.44,1,264.38,Gift Card,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0076,2025-02-12T03:58:20.080-05:00,C6393,P156,Cookbook,Books,156.69000244140625,24.33,1,156.69,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0076,2025-02-12T03:58:20.080-05:00,C6393,P156,Dumbbells,Sports,156.69000244140625,38.48,1,156.69,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0077,2025-02-12T03:58:04.080-05:00,C1075,P104,RC Car,Toys,491.05999755859375,231.78,3,1473.18,Cash,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0078,2025-02-12T03:58:33.080-05:00,C8264,P294,Gaming Mouse,Electronics,345.9200134277344,257.64,2,691.84,Debit Card,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0078,2025-02-12T03:58:33.080-05:00,C8264,P294,Science Fiction Novel,Books,345.9200134277344,115.38,2,691.84,Debit Card,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0079,2025-02-12T03:57:45.080-05:00,C6629,P492,Smartwatch,Electronics,338.70001220703125,486.42,1,338.7,Gift Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0080,2025-02-12T03:57:45.080-05:00,C1759,P367,Smartphone,Electronics,106.26000213623047,92.11,5,531.3,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0080,2025-02-12T03:57:45.080-05:00,C1759,P367,Dumbbells,Sports,106.26000213623047,30.92,5,531.3,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0080,2025-02-12T03:57:45.080-05:00,C1759,P367,RC Car,Toys,106.26000213623047,265.24,5,531.3,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0081,2025-02-12T03:57:30.080-05:00,C2740,P637,Gaming Mouse,Electronics,392.6600036621094,138.26,3,1177.98,Credit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0081,2025-02-12T03:57:30.080-05:00,C2740,P637,Lego Set,Toys,392.6600036621094,336.9,3,1177.98,Credit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0082,2025-02-12T03:57:32.080-05:00,C4145,P577,Mystery Thriller,Books,379.2300109863281,446.73,4,1516.92,Credit Card,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0083,2025-02-12T03:58:05.080-05:00,C8645,P997,Yoga Mat,Sports,421.9800109863281,121.26,5,2109.9,Debit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0083,2025-02-12T03:58:05.080-05:00,C8645,P997,Jacket,Clothing,421.9800109863281,101.62,5,2109.9,Debit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0084,2025-02-12T03:59:48.080-05:00,C3364,P554,Non-Stick Pan,Home & Kitchen,475.9800109863281,46.16,4,1903.92,Gift Card,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0084,2025-02-12T03:59:48.080-05:00,C3364,P554,Jacket,Clothing,475.9800109863281,348.41,4,1903.92,Gift Card,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0085,2025-02-12T03:58:09.080-05:00,C2036,P610,Smartwatch,Electronics,58.38999938964844,359.62,4,233.56,Cash,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0086,2025-02-12T03:57:19.080-05:00,C5955,P908,Lego Set,Toys,279.7300109863281,402.38,5,1398.65,Mobile Payment,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0086,2025-02-12T03:57:19.080-05:00,C5955,P908,Jeans,Clothing,279.7300109863281,77.76,5,1398.65,Mobile Payment,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0087,2025-02-12T04:00:12.080-05:00,C2597,P399,RC Car,Toys,155.85000610351562,413.44,4,623.4,Debit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0087,2025-02-12T04:00:12.080-05:00,C2597,P399,Vacuum Cleaner,Home & Kitchen,155.85000610351562,328.87,4,623.4,Debit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0088,2025-02-12T03:57:14.080-05:00,C2743,P353,Smartphone,Electronics,128.8699951171875,352.47,3,386.61,Cash,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0088,2025-02-12T03:57:14.080-05:00,C2743,P353,Vacuum Cleaner,Home & Kitchen,128.8699951171875,157.89,3,386.61,Cash,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0089,2025-02-12T03:59:26.080-05:00,C5062,P102,Gaming Mouse,Electronics,228.97999572753906,129.49,3,686.94,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0089,2025-02-12T03:59:26.080-05:00,C5062,P102,Jacket,Clothing,228.97999572753906,315.57,3,686.94,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0090,2025-02-12T03:58:14.080-05:00,C7877,P778,Gaming Mouse,Electronics,159.4199981689453,142.9,3,478.26,Debit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0090,2025-02-12T03:58:14.080-05:00,C7877,P778,Business Book,Books,159.4199981689453,396.55,3,478.26,Debit Card,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0091,2025-02-12T03:59:05.080-05:00,C9659,P501,History Book,Books,319.2300109863281,325.91,5,1596.15,Mobile Payment,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0091,2025-02-12T03:59:05.080-05:00,C9659,P501,RC Car,Toys,319.2300109863281,15.39,5,1596.15,Mobile Payment,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0092,2025-02-12T03:59:54.080-05:00,C2847,P901,Mystery Thriller,Books,155.69000244140625,180.64,1,155.69,Cash,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0093,2025-02-12T04:00:05.080-05:00,C5873,P681,Smartwatch,Electronics,33.58000183105469,282.32,5,167.9,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0094,2025-02-12T03:56:19.080-05:00,C6561,P361,Cookbook,Books,74.6500015258789,234.5,4,298.6,Credit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0094,2025-02-12T03:56:19.080-05:00,C6561,P361,Lego Set,Toys,74.6500015258789,33.26,4,298.6,Credit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0095,2025-02-12T03:59:55.080-05:00,C2605,P575,Non-Stick Pan,Home & Kitchen,56.13999938964844,303.31,2,112.28,Mobile Payment,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0096,2025-02-12T03:57:09.080-05:00,C9183,P714,Science Fiction Novel,Books,20.90999984741211,43.0,4,83.64,Cash,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0096,2025-02-12T03:57:09.080-05:00,C9183,P714,Board Game,Toys,20.90999984741211,442.49,4,83.64,Cash,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0097,2025-02-12T03:56:36.080-05:00,C5061,P303,Lego Set,Toys,261.17999267578125,217.56,3,783.54,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0097,2025-02-12T03:56:36.080-05:00,C5061,P303,Smartphone,Electronics,261.17999267578125,162.42,3,783.54,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0097,2025-02-12T03:56:36.080-05:00,C5061,P303,Yoga Mat,Sports,261.17999267578125,356.83,3,783.54,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0098,2025-02-12T03:57:55.080-05:00,C7979,P761,Jacket,Clothing,360.989990234375,113.13,3,1082.97,Mobile Payment,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0098,2025-02-12T03:57:55.080-05:00,C7979,P761,Science Fiction Novel,Books,360.989990234375,151.87,3,1082.97,Mobile Payment,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0098,2025-02-12T03:57:55.080-05:00,C7979,P761,Gaming Mouse,Electronics,360.989990234375,311.4,3,1082.97,Mobile Payment,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0099,2025-02-12T03:59:46.080-05:00,C8178,P367,Smartphone,Electronics,322.7200012207031,92.11,5,1613.6,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0099,2025-02-12T03:59:46.080-05:00,C8178,P367,Dumbbells,Sports,322.7200012207031,30.92,5,1613.6,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0099,2025-02-12T03:59:46.080-05:00,C8178,P367,RC Car,Toys,322.7200012207031,265.24,5,1613.6,Gift Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0100,2025-02-12T03:55:32.080-05:00,C9815,P867,Gaming Mouse,Electronics,378.5199890136719,197.71,5,1892.6,Debit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0101,2025-02-12T03:57:06.080-05:00,C6620,P463,Cookbook,Books,154.5,270.11,1,154.5,Debit Card,Houston,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0102,2025-02-12T03:57:59.080-05:00,C8902,P176,Cookbook,Books,273.5899963378906,36.29,3,820.77,Cash,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0103,2025-02-12T03:55:46.080-05:00,C8653,P419,Action Figure,Toys,357.010009765625,366.58,3,1071.03,Credit Card,Houston,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0104,2025-02-12T03:55:53.080-05:00,C4734,P200,Tennis Racket,Sports,331.7099914550781,322.43,3,995.13,Mobile Payment,Phoenix,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0105,2025-02-12T03:58:30.080-05:00,C7658,P801,Science Fiction Novel,Books,432.1499938964844,124.41,4,1728.6,Credit Card,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0105,2025-02-12T03:58:30.080-05:00,C7658,P801,Jeans,Clothing,432.1499938964844,226.03,4,1728.6,Credit Card,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0106,2025-02-12T03:59:17.080-05:00,C5824,P915,Gaming Mouse,Electronics,478.17999267578125,72.43,5,2390.9,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0106,2025-02-12T03:59:17.080-05:00,C5824,P915,Business Book,Books,478.17999267578125,397.06,5,2390.9,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0107,2025-02-12T03:56:33.080-05:00,C6356,P522,Smartwatch,Electronics,75.0,166.96,5,375.0,Credit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0108,2025-02-12T03:55:51.080-05:00,C3528,P378,Smartwatch,Electronics,354.4599914550781,347.15,1,354.46,Debit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0109,2025-02-12T03:57:19.080-05:00,C9334,P515,Dumbbells,Sports,326.3399963378906,461.89,2,652.68,Mobile Payment,Houston,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0109,2025-02-12T03:57:19.080-05:00,C9334,P515,Science Fiction Novel,Books,326.3399963378906,60.35,2,652.68,Mobile Payment,Houston,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0109,2025-02-12T03:57:19.080-05:00,C9334,P515,Cutlery Set,Home & Kitchen,326.3399963378906,26.8,2,652.68,Mobile Payment,Houston,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0110,2025-02-12T03:58:07.080-05:00,C6980,P173,Business Book,Books,407.19000244140625,449.97,3,1221.57,Cash,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0110,2025-02-12T03:58:07.080-05:00,C6980,P173,Blender,Home & Kitchen,407.19000244140625,151.34,3,1221.57,Cash,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0111,2025-02-12T03:56:38.080-05:00,C4450,P705,Action Figure,Toys,206.2100067138672,377.67,4,824.84,Debit Card,Chicago,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0112,2025-02-12T03:58:52.080-05:00,C1894,P778,Gaming Mouse,Electronics,473.04998779296875,142.9,5,2365.25,Cash,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0112,2025-02-12T03:58:52.080-05:00,C1894,P778,Business Book,Books,473.04998779296875,396.55,5,2365.25,Cash,Los Angeles,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0113,2025-02-12T03:57:50.080-05:00,C9305,P294,Gaming Mouse,Electronics,445.7799987792969,257.64,2,891.56,Debit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0113,2025-02-12T03:57:50.080-05:00,C9305,P294,Science Fiction Novel,Books,445.7799987792969,115.38,2,891.56,Debit Card,New York,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0114,2025-02-12T03:55:39.080-05:00,C5904,P802,History Book,Books,12.84000015258789,115.19,2,25.68,Debit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
NEW0114,2025-02-12T03:55:39.080-05:00,C5904,P802,Dollhouse,Toys,12.84000015258789,230.4,2,25.68,Debit Card,San Francisco,file:///home/ubuntu/dataengineer-transformations-python/finchmart_sales_etl/data/raw/Mock_Sales_Data_-_Additional_5_Minutes.csv,2025-11-03T19:58:18.686-05:00,2025-11-03T19:58:23.501-05:00
